,experiment_name,step,sequence_size,checkpoint_path,psnr,ssim,lpips,num_rays_per_sec,fps
67,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,68000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000068000.ckpt,13.520793914794922,0.5828885436058044,0.4238714575767517,87353.53125,0.09478464722633362
68,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,69000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000069000.ckpt,13.532790184020996,0.6339576840400696,0.4178428053855896,87209.46875,0.09462833404541016
69,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,70000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000070000.ckpt,13.411431312561035,0.6159946918487549,0.41913941502571106,87025.1640625,0.09442834556102753
70,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,71000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000071000.ckpt,13.33372974395752,0.5924111604690552,0.4206427037715912,88458.4296875,0.09598354250192642
71,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,72000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000072000.ckpt,13.496968269348145,0.6274546384811401,0.42262282967567444,88066.9609375,0.095558762550354
72,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,73000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000073000.ckpt,13.594463348388672,0.5975499153137207,0.4294064939022064,88227.6640625,0.095733143389225
73,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,74000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000074000.ckpt,13.541438102722168,0.623180091381073,0.42460232973098755,88350.625,0.09586656093597412
74,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,75000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000075000.ckpt,13.335870742797852,0.60469651222229,0.4300277531147003,87992.4375,0.09547790884971619
75,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,76000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000076000.ckpt,13.603654861450195,0.6057540774345398,0.42777377367019653,89229.265625,0.09681995213031769
76,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,77000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000077000.ckpt,13.12625789642334,0.5646244883537292,0.4232155680656433,89191.2109375,0.09677866101264954
77,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,78000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000078000.ckpt,13.604743957519531,0.5900347232818604,0.4224649667739868,90182.796875,0.0978545993566513
78,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,79000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000079000.ckpt,13.336054801940918,0.5987281799316406,0.42585718631744385,89420.640625,0.09702760726213455
79,2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto,80000,12,models/2023-01-23-23-35-51-za_30-specimen_rgb_n_12-nerfacto/step-000080000.ckpt,13.79261589050293,0.6219599843025208,0.42297446727752686,89109.3671875,0.0966898575425148
